dma,team,Month,nba games watched unweighted,nba tv shows watched unweighted,nba games watched - unique users unweighted,nba tv shows watched - unique users unweighted,nba games watched,nba tv shows watched,nba games watched - unique users,nba tv shows watched - unique users,num_users,weighted_num_users
757,No Team,2022-03-01,5871,7538,823,961,4377.44328194202,5620.34707710235,613.602043021079,716.474038951337,8574,6401.547996024195
757,No Team,2022-04-01,16053,19291,1347,1532,12096.751661982,14536.2079207742,1014.88074307605,1154.19398388154,8478,6384.397384659836
757,No Team,2022-05-01,20684,25064,1736,1911,15791.7422244391,19136.784987731,1325.30422801628,1459.02934236355,8406,6428.493860994824
757,No Team,2022-06-01,8675,12323,1748,2161,6664.4459256821,9454.65137426039,1338.47703091126,1652.93583345367,8550,6467.041121614529
757,No Team,2022-07-01,1116,1495,267,340,815.801549817064,1092.77579299642,195.160567259097,248.480921253609,8423,6185.264133918924
757,No Team,2022-08-01,124,429,56,169,92.0393343727886,318.437472330809,41.5587666992181,125.415460469153,8398,6245.32951345066
757,No Team,2022-09-01,54,333,21,129,40.3461907728124,248.919386964824,15.6881844194536,96.4408323550279,8575,6416.378812294637
757,No Team,2022-10-01,3136,3967,543,609,2387.75037627058,3020.47618187673,413.407477917948,463.634794177113,8131,6184.78866477198
758,No Team,2021-04-01,1325,1608,179,215,1921.11245798275,2330.41347352132,257.379846032839,308.904353201119,1761,2467.8857124920764
758,No Team,2021-05-01,3165,3679,275,291,5042.80407648772,5861.52174425983,438.416590306301,463.94991748212,1767,2809.144720918541
758,No Team,2021-06-01,5088,6051,348,366,8132.23064166051,9671.53381734391,556.115340552715,584.870547274478,1785,2858.5226737754683
758,No Team,2021-07-01,1730,2315,292,347,2783.93021854644,3725.64268375312,470.02797210766,558.637489936272,1828,2951.9733097511257
758,No Team,2021-08-01,158,188,42,45,256.572328548444,305.41837903303,68.185629845891,73.0913779138734,1799,2928.938076254052
758,No Team,2021-09-01,7,29,3,10,11.4963234559665,47.6141768046319,4.92576206387212,16.411891780515,1721,2829.724111948093
758,No Team,2021-10-01,606,786,116,125,1004.14504780083,1302.43068712265,192.247040263094,207.152030330424,1714,2839.909143707747
758,No Team,2021-11-01,1062,1369,164,175,1746.10741660804,2251.30102610214,269.166041519127,287.276430768156,1650,2718.791841700522
758,No Team,2021-12-01,1142,1527,193,229,1853.31747533479,2478.00325707833,313.088557318264,371.438852556485,1755,2853.2799383601537
758,No Team,2022-01-01,1397,1801,188,224,2222.7049306415,2865.09149808757,298.946167142137,356.072282339474,1728,2755.5136390586304
758,No Team,2022-02-01,1251,1686,191,232,1970.81321269546,2655.89230287461,300.80614828259,365.399827455356,1690,2665.781691340837
758,No Team,2022-03-01,1366,1787,189,230,2151.92611620228,2814.94424793062,297.709939134981,362.251529393094,1698,2680.4862170149318
758,No Team,2022-04-01,4037,4756,345,371,6246.76588736511,7359.7419291431,533.845465022945,574.072735430415,1729,2695.072014565124
758,No Team,2022-05-01,4895,5882,393,434,7660.14028630043,9205.42537191519,614.833745028514,679.037984053914,1772,2777.411478248837
758,No Team,2022-06-01,1945,2767,378,452,3047.04002836302,4332.86520957291,591.751604788565,707.233982735289,1805,2821.6030150716715
758,No Team,2022-07-01,284,392,55,75,436.300674760957,602.201396251658,84.516051662905,115.233724533007,1853,2848.447024519832
758,No Team,2022-08-01,32,152,10,35,49.0283656703629,233.205178353229,15.3116702555213,53.682057963725,1835,2821.049921802277
758,No Team,2022-09-01,26,135,4,25,44.435071502107,231.847090208639,6.86165575683355,43.5069177553702,1780,3067.514388768354
758,No Team,2022-10-01,746,962,102,117,1304.48335055906,1682.38240606816,178.281766355606,204.656223524096,1566,2770.7108185087313
759,No Team,2021-04-01,574,720,87,96,654.872092105288,823.234142679376,99.4311970237846,110.449400591192,1065,1204.7982840285235
759,No Team,2021-05-01,1051,1306,110,134,1312.36989270402,1630.56988036981,137.418324601907,167.471689672434,1049,1308.3166755439902
759,No Team,2021-06-01,1292,1552,110,118,1651.40685846793,1983.99611634403,140.628037116884,150.87521205329,1022,1310.707570527616
759,No Team,2021-07-01,496,691,93,139,655.849752049086,914.252854562821,123.13091609269,184.20689383834,998,1327.256434677596
759,No Team,2021-08-01,36,37,16,17,48.8923430438747,50.259825906256,21.7161187182348,23.0836015806161,1008,1368.4052934232127
759,No Team,2021-09-01,2,7,1,2,2.71553133875742,9.50328380160234,1.35776566937871,2.71445545470878,972,1326.3362372562253
759,No Team,2021-10-01,190,282,38,48,261.740132701688,388.539767979739,52.3368186824427,66.119227313328,981,1355.1998728960777
759,No Team,2021-11-01,369,483,77,86,505.82351369088,662.279634181895,105.439724069041,117.777868323259,1002,1374.919663748214
759,No Team,2021-12-01,335,435,60,77,452.07739009291,586.887275451852,80.9680421564155,103.993736443446,1027,1390.3460925042393
759,No Team,2022-01-01,459,595,70,79,631.763157398196,818.907131157463,96.3010896285776,108.685001503552,978,1348.6129461545463
759,No Team,2022-02-01,332,447,71,85,448.191744270044,603.30753430804,95.8662494705238,114.794279569204,962,1301.074494694844
759,No Team,2022-03-01,371,463,77,99,504.25737702623,629.188755218031,104.559922493175,134.395774035504,957,1303.048949671652
759,No Team,2022-04-01,1192,1443,139,156,1631.17592221687,1974.58373561761,190.202663767849,213.440192976713,963,1318.4048490699424
759,No Team,2022-05-01,1324,1668,152,175,1833.58249329808,2310.65044574288,210.490520691462,242.399637607402,983,1364.7499242441356
759,No Team,2022-06-01,459,664,127,177,636.897384869532,918.982345012948,175.440305395112,243.833304046612,1003,1359.6126140482097
759,No Team,2022-07-01,92,123,28,36,116.001259330002,155.165900985548,35.3193283378033,45.437596147326,1029,1307.7077767581006
759,No Team,2022-08-01,4,20,3,12,5.23265131815283,25.9903120842474,3.92448848861462,15.554913444248,1022,1333.3252719020445
759,No Team,2022-09-01,0,34,0,12,0.0,43.7577276820317,0.0,15.4567776892073,1024,1325.0658583832985
759,No Team,2022-10-01,247,310,58,68,331.798860654065,416.342971979661,77.9259432482543,91.3102965533009,982,1311.8761861946302
760,No Team,2021-04-01,734,866,91,100,1019.76563392697,1202.06316959726,124.780597195193,137.115175336051,945,1272.6114235368314
760,No Team,2021-05-01,1872,2169,139,147,2781.60809461697,3222.89721586233,206.550483666766,218.437159663239,911,1354.0217857909306
760,No Team,2021-06-01,2827,3387,193,199,4169.2547696933,4995.1362584111,284.572308048612,293.41697424062,990,1462.624357214978
760,No Team,2021-07-01,1182,1509,181,212,1753.4294748955,2238.52593630573,268.550448504938,314.589530490641,1038,1542.6140193207787
760,No Team,2021-08-01,51,58,25,27,75.9607579375627,86.4111075307238,37.2275096225429,40.2142876833883,1021,1523.8033420718116
760,No Team,2021-09-01,2,4,1,3,2.97778851062461,5.96119973369376,1.4888942553123,4.47230547838146,994,1485.6422522819353
760,No Team,2021-10-01,304,399,65,73,446.67718875234,586.226191045952,95.5041620864982,107.259850935532,1006,1482.3919910425964
760,No Team,2021-11-01,731,960,114,123,1067.11524656071,1401.93629284165,166.065484440102,179.230827009369,977,1430.651589270186
760,No Team,2021-12-01,895,1221,132,143,1279.33275395731,1745.31202926039,188.663646092853,204.38142676648,1085,1554.0792786472296
760,No Team,2022-01-01,792,1049,108,125,1108.01118977219,1467.61592343645,151.08537805593,174.860382311815,1070,1500.1316433717327
760,No Team,2022-02-01,764,976,118,134,1069.91967854663,1366.73855240539,165.240493686798,187.648530541588,1052,1475.869486147917
760,No Team,2022-03-01,820,1015,112,124,1142.02535741391,1413.55707890629,155.993756739389,172.698728043461,1031,1437.3462404312338
760,No Team,2022-04-01,2136,2498,174,186,2990.74131729424,3497.53495128964,243.650489259866,260.448233702068,929,1301.9187040870306
760,No Team,2022-05-01,2762,3313,207,218,3903.87645815867,4683.31454809781,292.55395442961,308.129872739812,948,1342.5751695736044
760,No Team,2022-06-01,935,1365,199,254,1333.7424171327,1946.74919601046,283.74432273382,362.128716785542,994,1416.8969711166515
760,No Team,2022-07-01,132,202,37,54,188.262892489985,288.090348000793,52.7583923014215,77.0035481039382,1037,1483.142766019357
760,No Team,2022-08-01,8,31,7,20,11.4902247685627,44.478158911627,10.0532309665946,28.6937679990399,1017,1460.7570670640125
760,No Team,2022-09-01,0,28,0,13,0.0,40.4070426141937,0.0,18.7502064670435,1015,1465.4081363136972
760,No Team,2022-10-01,426,547,64,76,638.415763381992,819.670589727966,95.9072007326991,113.907693005823,932,1390.1432922784802
762,No Team,2021-04-01,918,1084,132,146,1391.45584739855,1646.14624127576,196.021358668391,218.183719362571,1578,2319.2198564746777
762,No Team,2021-05-01,2236,2596,201,220,3676.47689858647,4268.53834516506,330.675737877441,362.07958469853,1606,2628.8352916807953
762,No Team,2021-06-01,3483,4259,217,225,5745.96202610452,7025.85363048497,358.046649895268,371.24523628064,1631,2694.406598655172
762,No Team,2021-07-01,1393,1844,215,296,2323.5009969881,3076.58109712604,358.866029491487,494.457290143981,1675,2803.095337699805
762,No Team,2021-08-01,177,184,34,35,298.220665191455,309.998890710484,57.2982915135262,58.978633131935,1676,2823.9158203905304
762,No Team,2021-09-01,0,6,0,3,0.0,10.0267298217805,0.0,5.01336491089025,1626,2718.9098258107097
762,No Team,2021-10-01,443,584,96,103,743.783364534292,980.508855489938,161.171528233382,172.92160341188,1606,2697.0740637017716
762,No Team,2021-11-01,862,1110,161,177,1437.30481079792,1851.19814085126,268.108171331203,294.808017270752,1584,2647.149310769658
762,No Team,2021-12-01,925,1248,141,172,1509.61847064807,2035.85798028137,229.899770663284,280.267452452165,1676,2746.828894713486
762,No Team,2022-01-01,923,1200,150,170,1511.94154545418,1965.71521129756,245.694931733146,278.433923125583,1616,2652.5643696957763
762,No Team,2022-02-01,917,1194,148,180,1508.77239019932,1964.41349065417,243.462785908427,296.013966646157,1555,2561.3551183049685
762,No Team,2022-03-01,1064,1412,146,190,1766.31147783102,2344.05961497705,242.322185739222,315.359206914499,1557,2588.544984035471
762,No Team,2022-04-01,3423,4108,258,296,5717.56047846301,6861.70181892911,430.955285828919,494.412905050432,1538,2571.9356546262943
762,No Team,2022-05-01,4187,5160,299,330,7153.11098756553,8816.06964397452,510.500589707131,563.499129000447,1562,2672.9872357755894
762,No Team,2022-06-01,1466,2188,291,403,2503.78550006926,3727.62069562101,495.322039844828,684.325801218524,1618,2722.46920034869
762,No Team,2022-07-01,336,426,63,78,537.94631625445,682.137872940846,100.89645679548,124.944221036027,1631,2621.7144893201234
762,No Team,2022-08-01,10,73,8,33,16.1869587614538,117.871942149164,12.9495670091631,53.2813943412224,1632,2635.3714609132817
762,No Team,2022-09-01,1,62,1,26,1.60789398153937,99.2808744085975,1.60789398153937,41.6337650796818,1651,2645.316885768056
762,No Team,2022-10-01,586,785,92,109,958.069643160317,1283.71028582208,150.436526551822,178.282916972299,1543,2527.006986006617
764,No Team,2021-04-01,1515,1798,197,222,1676.47681767877,1990.85224562788,215.560022184729,243.78003042812,1863,2032.588788074767
764,No Team,2021-05-01,2424,2820,241,271,2874.13655208597,3343.80820832208,285.800661977087,321.436141300735,1844,2179.700692043611
764,No Team,2021-06-01,2812,3420,256,274,3354.35172265648,4079.75502538058,305.376656634272,326.847034721982,1875,2241.6880853331
764,No Team,2021-07-01,1499,2060,276,343,1798.93672186863,2472.59144612811,331.216358945443,411.756166639225,1906,2293.4422819877745
764,No Team,2021-08-01,163,177,44,46,196.080044727374,212.933557403798,52.9363895007419,55.3483213639264,1892,2283.004612099912
764,No Team,2021-09-01,2,9,1,6,2.41193186318448,10.853212575588,1.20596593159224,7.23628420680135,1842,2225.92295868056
764,No Team,2021-10-01,554,711,110,124,670.560880851912,860.603129079553,133.13391774731,150.080231526876,1904,2306.385222195076
764,No Team,2021-11-01,925,1216,173,190,1119.48672672154,1471.9760671507,209.056425776394,229.668937544157,1881,2282.013193335503
764,No Team,2021-12-01,1073,1449,177,220,1274.14960110935,1720.49522278445,210.13214118089,261.040622581802,1910,2271.1430973405872
764,No Team,2022-01-01,1108,1435,160,187,1292.16962548734,1673.56910920548,186.527093261443,217.996261064999,1901,2222.530548105548
764,No Team,2022-02-01,1303,1734,188,229,1524.9624802848,2029.38240521374,219.972594417532,267.950750713776,1817,2129.1152097078434
764,No Team,2022-03-01,1142,1467,173,220,1348.29103201982,1731.91993406435,204.209463111532,259.616425272684,1825,2159.451713523666
764,No Team,2022-04-01,3115,3783,318,351,3712.25087026681,4508.29345568385,378.984033325656,418.309843466554,1830,2181.0869138931726
764,No Team,2022-05-01,3203,3989,321,372,3852.49379346744,4798.49291197797,386.118863207288,447.650176252529,1813,2185.0064367883247
764,No Team,2022-06-01,1420,2088,339,405,1732.8208003516,2546.96681186344,413.243645476274,493.579046611839,1818,2215.983696229433
764,No Team,2022-07-01,149,199,47,60,180.228026401045,240.735453692689,56.8459635892731,72.5825935844248,1820,2206.3190024556407
764,No Team,2022-08-01,19,61,7,26,23.1580877544006,74.3305648325723,8.52735687050069,31.672183025983,1856,2266.126089019852
764,No Team,2022-09-01,11,77,3,26,13.5885766131412,95.1046968058425,3.70659028833171,32.1356503199262,1855,2292.3292125779103
764,No Team,2022-10-01,676,861,94,116,863.501592757351,1099.58856330658,120.129505291166,148.167634502322,1742,2215.1665202367003
765,Unsure,2021-04-01,7119,8529,856,956,5657.35859879676,6777.94192538,677.675095880737,757.156662673279,8691,6846.530587919482
765,Unsure,2021-05-01,16533,19379,1396,1509,13945.7638847734,16345.5797318008,1178.25253220635,1273.5687720043,8761,7375.729793683114
765,Unsure,2021-06-01,22032,26866,1490,1558,18735.8274936826,22847.0394647654,1267.08633208134,1324.86622000281,8664,7380.913632869015
765,Unsure,2021-07-01,9954,12878,1618,1827,8518.34188514424,11021.4841215623,1384.94347596311,1564.11338377999,8799,7550.406271167093
765,Unsure,2021-08-01,791,886,198,201,683.934561043083,766.176124977536,171.203852652421,173.802002876592,8672,7514.426002398798
765,Unsure,2021-09-01,16,89,12,40,13.9354286655614,77.5076036954377,10.4519049299475,34.8406564229537,8561,7466.654268631124
765,Unsure,2021-10-01,3220,4318,539,600,2795.71945816307,3748.68950868612,468.064668869885,521.083140178714,8718,7611.946861741452
765,Unsure,2021-11-01,5280,7006,820,901,4537.93409891424,6021.83842067388,704.343763224031,773.988887809159,8812,7588.647927939949
765,Unsure,2021-12-01,6602,8667,989,1124,5616.09355829173,7372.49012736949,841.026946428853,955.692588658723,8854,7549.357328200329
765,Unsure,2022-01-01,6391,8379,757,862,5460.88258609322,7159.52410109256,646.861275122885,736.581034466076,8849,7571.2360097746005
765,Unsure,2022-02-01,7189,9607,978,1145,6163.2169690002,8236.20376202016,838.458441363796,981.593975923665,8526,7318.795651511208
765,Unsure,2022-03-01,7690,9612,985,1136,6605.3338011341,8256.15374071224,845.902010949138,975.55618735521,8473,7291.1986459734535
765,Unsure,2022-04-01,18713,22419,1348,1473,16174.0054267812,19377.0203041716,1164.96492881162,1272.94133874613,8322,7196.152786267617
765,Unsure,2022-05-01,24184,29598,1687,1806,21155.6591979325,25894.3437048226,1475.80378419599,1580.13202672783,8359,7326.517023360494
765,Unsure,2022-06-01,10340,13933,1903,2112,9147.81066291536,12325.8902026745,1683.26908579535,1868.15387203698,8282,7331.547335248813
765,Unsure,2022-07-01,1011,1359,234,311,902.205252018283,1213.14881400952,208.918480654508,277.841977573951,8112,7355.17691922226
765,Unsure,2022-08-01,96,416,50,169,87.8712087573586,380.989517765267,45.7701395459878,154.882034808411,8105,7423.238457581304
765,Unsure,2022-09-01,28,289,14,142,25.5638985452652,263.711826147811,12.7726276424186,129.594954500527,8297,7571.140115236854
765,Unsure,2022-10-01,3548,4485,529,590,3294.43637666423,4164.3566305875,491.190036195291,547.825583025026,8010,7430.242474250662
766,No Team,2021-04-01,110,138,29,34,201.358565595044,252.921660642967,52.3296128337744,61.3243658974768,358,634.2275956641063
766,No Team,2021-05-01,521,619,45,55,990.587595951948,1176.76561444465,85.4886658085064,104.471982306481,357,680.1712771361857
766,No Team,2021-06-01,436,543,48,54,834.217810643754,1039.03189649006,91.8122397004397,103.2857858243,357,684.452713211134
766,No Team,2021-07-01,224,323,45,67,423.283088699576,610.028532986714,85.0533256442516,126.522930913221,365,691.1574190328888
766,No Team,2021-08-01,5,5,5,5,9.4868550761649,9.4868550761649,9.4868550761649,9.4868550761649,371,706.6618651600602
766,No Team,2021-09-01,1,1,1,1,1.99496002288434,1.99496002288434,1.99496002288434,1.99496002288434,331,658.3084865521356
766,No Team,2021-10-01,62,87,14,17,124.084507491654,174.140353313488,28.0275031938191,34.0304781379632,346,692.8973770844799
766,No Team,2021-11-01,126,163,36,36,254.385504858667,329.185846167273,72.6778365455537,72.6778365455537,332,671.6278895382223
766,No Team,2021-12-01,140,187,40,45,278.014612664812,370.97293710216,79.5048816521459,89.3527685346684,339,677.3212726709269
766,No Team,2022-01-01,116,163,24,29,228.699136957245,321.363203463888,47.2950938622649,57.1498692213387,347,685.7832664292529
766,No Team,2022-02-01,143,202,27,30,277.106149616435,391.318171132455,52.3492622514615,58.1424087707342,335,650.5227146469272
766,No Team,2022-03-01,186,234,35,46,363.30600394731,457.010877011902,68.3314122063799,89.8187047734632,337,661.8973954932204
766,No Team,2022-04-01,662,790,62,69,1308.98829672826,1562.08445129724,122.511376700563,136.355762483984,335,662.4585485198146
766,No Team,2022-05-01,781,935,68,73,1551.75638960165,1857.77057343072,135.070747789835,145.000757458171,339,674.62088244739
766,No Team,2022-06-01,297,441,62,85,588.081083173083,872.0199561774,122.416087946827,167.73909974433,332,653.6827577796157
766,No Team,2022-07-01,34,68,9,16,66.710415727033,133.481396646646,17.6402057401977,31.3463921223667,335,659.3300090067252
766,No Team,2022-08-01,6,46,3,11,11.7716600607332,90.2636020874323,5.88927846493817,21.6080997702598,332,651.5551036594755
766,No Team,2022-09-01,10,62,1,9,19.3158745450492,119.647389051071,1.93158745450492,17.3336721936189,345,666.6366180593355
766,No Team,2022-10-01,161,247,30,33,314.199791926169,481.903662571023,58.5189694783899,64.3547145089608,335,653.3920617793383
767,No Team,2021-04-01,374,419,49,56,537.761162551587,602.688465748966,69.5646700544792,79.4438922218943,739,1054.3511028700882
767,No Team,2021-05-01,753,876,72,82,1190.86870007463,1385.38499630156,113.886291661419,129.725582391888,720,1136.7575472442895
767,No Team,2021-06-01,1027,1218,71,74,1627.91171651916,1930.71895194796,112.520842645211,117.261013062763,717,1139.024560118849
767,No Team,2021-07-01,411,557,79,106,664.787819646784,901.562252717522,127.848630732126,171.758274791175,698,1136.350527571065
767,No Team,2021-08-01,23,24,11,11,38.1224806743384,39.778478691606,18.2355397354728,18.2355397354728,683,1129.4817019078653
767,No Team,2021-09-01,0,4,0,2,0.0,6.60897211669242,0.0,3.30448605834621,704,1164.0086073356294
767,No Team,2021-10-01,146,186,18,28,245.380442383463,312.693931483679,30.2246457589789,47.0455595010269,693,1161.9352062165633
767,No Team,2021-11-01,283,354,49,57,476.505936516989,596.059389683024,82.4261125898687,95.8868339728248,690,1163.179938128715
767,No Team,2021-12-01,251,338,37,53,422.051357693123,568.372142999447,62.1964503809346,89.179853328661,697,1174.6804132707493
767,No Team,2022-01-01,295,375,45,56,501.176524408871,637.060785673194,76.4519902685669,95.1524159579073,670,1139.4020108854497
767,No Team,2022-02-01,247,329,41,51,424.63705896389,565.46867415773,70.4790157943253,87.6069531013521,665,1144.9588409752203
767,No Team,2022-03-01,306,367,44,57,528.991777410575,634.565647156967,76.0903185317794,98.6554344194484,651,1125.8665194905566
767,No Team,2022-04-01,701,826,89,100,1210.7242421643,1426.64460412269,153.735602667764,172.706465405399,659,1137.0109819311406
767,No Team,2022-05-01,836,1027,97,119,1475.48385046288,1812.75745672763,170.865366824526,209.562101594616,653,1154.2430214892677
767,No Team,2022-06-01,299,441,87,117,531.931267429548,784.082982354367,154.52379081864,207.83073186019,641,1138.2569363996447
767,No Team,2022-07-01,20,32,12,15,35.3721513749566,56.5836377507196,21.2121132317145,26.5103077614521,617,1098.1891915074584
767,No Team,2022-08-01,3,15,3,10,5.42918942475701,27.1088737407103,5.42918942475701,18.083287579728,627,1132.870671843665
767,No Team,2022-09-01,0,8,0,8,0.0,14.5778878965285,0.0,14.5778878965285,628,1143.9870105973232
767,No Team,2022-10-01,156,194,32,43,294.360645979506,366.069533891093,60.4281776488762,81.1996917603802,608,1144.288527650096
770,Utah Jazz,2021-04-01,49160,60900,5612,6096,33533.3578884146,41497.0451698873,3813.17908320462,4140.11843479238,30869,20839.44737244239
770,Utah Jazz,2021-05-01,129131,153160,8620,8989,93331.7708184853,110690.022429651,6234.40963475734,6501.21218931039,30724,22155.363515982346
770,Utah Jazz,2021-06-01,186473,224020,10585,10791,136171.297737964,163591.985924714,7728.60544818965,7879.09171236737,30987,22687.668102804077
770,Utah Jazz,2021-07-01,38621,50064,6213,7092,28547.8125592783,37012.5298534644,4594.14426437601,5245.8943084449,31455,23335.087735317004
770,Utah Jazz,2021-08-01,5814,6370,1361,1415,4341.33707329225,4756.78428639718,1016.28701248311,1056.68837395488,30972,23186.998558606545
770,Utah Jazz,2021-09-01,80,467,57,209,60.1918773568431,351.318541423328,42.8918295905576,157.228895249322,30661,23107.88525360111
770,Utah Jazz,2021-10-01,22463,28168,3952,4206,16978.4292828542,21290.7249311359,2987.24225064641,3179.22449458087,31102,23521.455616050484
770,Utah Jazz,2021-11-01,38353,47523,5208,5515,28990.4528521127,35922.8477404546,3935.37442329144,4167.44737251483,30826,23334.307063163087
770,Utah Jazz,2021-12-01,41613,54929,5705,6193,30876.3299218549,40752.108690772,4231.48172858032,4592.95236440856,31870,23716.212568847062
770,Utah Jazz,2022-01-01,50469,62672,5380,5765,37142.1449081543,46120.3169180666,3959.67390471294,4242.71305650093,31321,23076.42669559786
770,Utah Jazz,2022-02-01,44449,57743,5764,6371,32681.3023472397,42455.9905914701,4238.19904241375,4684.54946762551,30443,22415.766173759937
770,Utah Jazz,2022-03-01,47101,57412,5379,5889,34714.8047198149,42313.5260392356,3964.36824949105,4340.10640597403,30337,22393.252884692367
770,Utah Jazz,2022-04-01,120557,139203,8411,8836,89292.1642108788,103101.186493658,6230.08517658383,6544.75491645489,29710,22017.12510673288
770,Utah Jazz,2022-05-01,99338,118039,7276,7811,74301.271418416,88292.1494829597,5441.7199844739,5841.988113515,29424,22046.73203996944
770,Utah Jazz,2022-06-01,32621,45931,6516,7739,24596.5760044585,34605.6062070009,4908.56064141098,5825.45130762587,29134,21846.276455227005
770,Utah Jazz,2022-07-01,7558,9766,1919,2267,5598.11186303966,7233.39969888979,1421.12129395478,1678.79603257285,29204,21718.567343044193
770,Utah Jazz,2022-08-01,347,1631,170,594,260.419881739596,1224.5316112375,127.580468527932,445.911779229515,28808,21674.992740531627
770,Utah Jazz,2022-09-01,188,1432,79,574,142.509943264063,1085.52493896711,59.879660971149,435.114661963347,29294,22227.654153885185
770,Utah Jazz,2022-10-01,20363,25629,3372,3741,15903.098716341,20015.8984949549,2633.18397081679,2921.41824822838,28114,21902.430013266378
771,Unsure,2021-04-01,1439,1709,146,162,1461.24713905141,1734.759611619,147.800239823721,164.273450769016,2305,2322.9614860169695
771,Unsure,2021-05-01,3014,3543,262,287,3266.17959195541,3839.15878211699,284.194693694835,311.206858197271,2323,2509.4862920397477
771,Unsure,2021-06-01,5027,6202,318,328,5504.57529658048,6791.17393622328,348.34715661109,359.308014647618,2272,2492.6113221290198
771,Unsure,2021-07-01,2040,2653,303,337,2281.49091823736,2967.36009898519,339.009031098542,377.181597225399,2227,2500.552946028485
771,Unsure,2021-08-01,190,206,31,36,217.098567420466,235.423223140715,35.4209637239326,41.1488208845836,2222,2549.6314038685937
771,Unsure,2021-09-01,8,16,6,11,9.34162213554579,18.6379386750632,7.00047191876141,12.8077159311164,2189,2547.9641594219847
771,Unsure,2021-10-01,704,980,132,142,831.896666004531,1158.20517053731,155.905282481961,167.735164663838,2172,2562.217142851088
771,Unsure,2021-11-01,1143,1515,172,189,1356.00227764643,1797.53531479519,203.94698164547,224.129360401567,2165,2572.6561960997674
771,Unsure,2021-12-01,1545,1951,191,212,1818.2380248538,2295.99131070089,224.747192064681,249.442461377068,2170,2557.7214949561444
771,Unsure,2022-01-01,1381,1822,162,197,1622.21446238653,2140.27503860997,190.318693169509,231.442799403315,2140,2517.832346935913
771,Unsure,2022-02-01,1668,2148,191,210,1968.22106000891,2534.68672333191,225.356540286662,247.742137545541,2107,2489.5033186757805
771,Unsure,2022-03-01,1629,2034,167,201,1934.13105692375,2414.84758488674,198.216616949624,238.550606953326,2086,2482.026485053667
771,Unsure,2022-04-01,3730,4521,258,278,4477.75119381831,5427.33541425325,309.68933963665,333.668390418049,2037,2445.7796741467446
771,Unsure,2022-05-01,4013,4869,293,307,4876.44793637908,5917.14179638347,356.00432129713,373.062639238204,2031,2475.1222571960884
771,Unsure,2022-06-01,1151,1684,250,293,1418.4952196644,2075.33888539809,308.037902972281,361.055201609137,2002,2471.1895152948805
771,Unsure,2022-07-01,204,277,50,59,252.754880122358,343.216501906666,61.9744307972825,73.1198580362928,1962,2436.047276437527
771,Unsure,2022-08-01,29,78,14,35,36.1275737970822,97.2777061383694,17.4409950532732,43.6501201625794,1922,2400.678409464079
771,Unsure,2022-09-01,2,66,1,28,2.508400725604,82.9633046702902,1.254200362802,35.2133391656111,1939,2439.7544356232
771,Unsure,2022-10-01,898,1110,114,131,1159.03217438621,1432.59419489167,147.034145924763,168.920544661222,1872,2404.179071946288
773,Denver Nuggets,2021-04-01,1355,1615,168,200,1069.22649984134,1276.97420749795,131.987544875487,158.581382357863,1827,1436.2023178252587
773,Denver Nuggets,2021-05-01,2439,2820,238,267,2095.67617105946,2423.05357824595,204.586994944118,229.51442109171,1803,1548.870175450265
773,Denver Nuggets,2021-06-01,3143,3733,289,300,2706.98098454729,3215.3288053122,248.878535529988,258.345837127858,1827,1576.3053307237553
773,Denver Nuggets,2021-07-01,1442,1913,240,307,1257.04863487376,1667.73825808596,209.207764540793,267.670484083839,1877,1639.8358090065437
773,Denver Nuggets,2021-08-01,112,120,20,21,98.3637371458634,105.391099023944,17.5592771033777,18.4382867567071,1855,1630.774399000396
773,Denver Nuggets,2021-09-01,2,4,2,4,1.74468668485481,3.49981215479039,1.74468668485481,3.49981215479039,1860,1630.1123496897021
773,Denver Nuggets,2021-10-01,549,686,105,110,483.117025175642,603.717450133275,92.4371875650283,96.840253639226,1797,1580.1822173819512
773,Denver Nuggets,2021-11-01,799,1004,146,163,698.430685057764,877.740717213438,127.556936444329,142.424174282217,1796,1573.664434461971
773,Denver Nuggets,2021-12-01,902,1149,149,185,776.326731131062,988.875520314936,128.305681533418,159.173679406466,1928,1664.2974476633638
773,Denver Nuggets,2022-01-01,991,1273,154,170,856.981474805841,1100.82944787178,133.209055858404,147.048089291655,1873,1621.954087491332
773,Denver Nuggets,2022-02-01,1137,1383,167,201,985.559022089941,1198.79691475112,144.753811781389,174.215418477445,1778,1543.3557477564416
773,Denver Nuggets,2022-03-01,1495,1782,186,229,1286.98759866127,1533.89625858953,160.053750400428,196.974331777677,1853,1598.6066605265717
773,Denver Nuggets,2022-04-01,2959,3436,249,278,2588.49555517364,3005.74691617815,217.898930359277,243.226749190367,1691,1476.9103042060037
773,Denver Nuggets,2022-05-01,2852,3449,284,321,2537.95965165743,3069.68649490615,252.887034014969,285.792558212503,1716,1529.6533565822979
773,Denver Nuggets,2022-06-01,1198,1766,301,394,1069.52226750654,1574.26837639744,267.313741820421,349.619743942693,1815,1604.1967730863716
773,Denver Nuggets,2022-07-01,164,247,50,74,140.790977726016,212.05302009298,43.0615791870469,63.6996806010522,1893,1620.5255098028563
773,Denver Nuggets,2022-08-01,15,118,5,26,12.8468435316904,101.076135566381,4.28227051074311,22.2871409704127,1857,1595.718984540475
